time_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,contact_ground_truth,Fz_moving_average_N,Fz_butterworth_N
1.85,-0.1981190275621848,-0.2487536116927765,0.15168376962561156,2.6643966564211287e-05,0.010460864283100705,0.00320242725198951,0,0.2502917777250417,0.2956608245655399
1.855,-0.04291854317645447,-0.09438101304860888,0.6129187803431303,0.01884417716421002,-0.003428233301198185,-0.006006386186336393,0,0.2549477795849244,0.29797570561749503
1.86,-0.02066003082034607,-0.18180845806280488,0.4477562907817822,-0.009049597829828655,0.0018934739710926845,-0.010964016520435068,0,0.2712523745804571,0.2952061229912604
1.865,0.2867241760421054,0.28344148519787943,0.4426091418089838,0.008348848502322679,0.005237900380422426,-0.004882893052033846,0,0.22581065842188952,0.2869330796495198
1.87,-0.06384551453274195,0.1401048850965281,0.34200451236351964,-0.0031041473103048415,0.00023344498371273407,0.017495806711558592,0,0.22252386188817325,0.2730703731414142
1.875,-0.43906493494307075,-0.3524308225816583,0.9628318362104004,-0.007377758878064498,0.022369991450212047,0.005064167586295647,0,0.19677970112859292,0.25388767620623753
1.8800000000000001,0.09080003657924429,-0.2422018602623961,0.07643406858970284,-0.023796013479402942,-0.020644329656215616,0.0021962786968883997,0,0.15704528462256456,0.23000538529497727
1.885,-0.12582393355870675,-0.021175307737197807,-0.5529068407548196,0.006320162873120136,-0.0009289121296447446,-0.0078109871214815975,0,0.17783805417263454,0.20236175417617958
1.8900000000000001,0.007673584398794426,-0.07559043393158796,0.7098981817348687,0.0013449799866336817,4.667867879689543e-05,0.007290006407870767,0,0.2014849447250849,0.1721560788487538
1.895,-0.015606846151582256,-0.21190115329230214,-0.01170456111821025,-0.005873075456966742,0.019701512176612056,-0.010861546194510333,0,0.2028615043699622,0.14077389141743407
1.9000000000000001,-0.04926671924719829,0.3111619580240783,0.18632736937455924,0.003875405704605311,-0.018121519255182957,-0.01253645159745905,0,0.16344137112794838,0.10970037341428189
1.905,0.1422613047212467,0.05000638623721267,0.6069888161961134,-0.007697380217750678,-0.00522993776056517,-0.0044710969830531674,0,0.1228925051329563,0.080427295593333
1.9100000000000001,-0.27591567810348727,0.07597061165809464,-0.4120700128250393,0.009176394411779977,0.02284435885226725,0.015635927295691583,0,0.1006626711146933,0.054358411109635005
1.915,-0.09306256049178484,-0.11072239187715421,-0.2892830619930483,-0.014478959653962922,-0.005058327237915175,0.015183153859140893,0,0.07748637177569939,0.032719056349724926
1.92,0.12312682436112862,0.11556386354848039,-0.4115832933334459,0.008008055709204442,-0.005822192835090561,-0.00360989542600435,0,0.07086533388219553,0.016476953289875258
1.925,-0.11053525956198627,-0.06086924175712189,-0.12901531082342627,0.019222782904166527,0.006633447637414983,-0.005393592145583874,0,0.07352193115030965,0.006281319601868568
1.93,-0.2895852076685949,-0.0453349077931999,0.3028714921598047,0.013721842191612984,0.010532641767285649,-0.01312289632447824,0,0.035274558861071795,0.002425284572281378
1.935,0.12033996178621244,0.09776031357204158,0.3325285968056587,-0.012607271587405492,0.012047505900957767,0.0006242458041606751,0,0.05223243268253944,0.004832815103930836
1.94,0.20215703347947703,-0.26063961040964795,0.24582086784043888,-0.011883370863674228,-0.0015799729036519924,0.0012961020159049555,0,0.09136836955254092,0.013067913033975309
1.945,-0.00809913737574114,0.2555244575761572,-0.34528322042761683,0.010602618844957308,0.013520703076414425,0.006316450033575299,0,0.07263102982867163,0.026362666196008525
1.95,-0.35295220772451585,0.029182274355820128,-0.6592935502742303,2.6737638752001363e-05,0.0069884826586363614,0.007285660106601312,0,0.06836784770102916,0.04366200827361518
1.955,0.1270745544057869,0.2049510734048679,0.16832209997787032,-0.008870280347702514,-0.011217490744676574,-0.0015793753413170634,0,0.06339347995346271,0.0636849456078147
1.96,-0.2987798186555438,-0.17206716105901096,-0.015769695998095884,-0.0004485195117403624,0.0067061626294699596,0.004448222998076675,0,0.04397454346364079,0.08500212504961589
1.965,0.05558386983266983,-0.14770641984451088,0.31018838393890635,-0.0037928294472757656,-0.013258547028656111,-0.005605110942772289,0,0.08642583081271664,0.10612711463571882
1.97,-0.15974348845358877,-0.18590403545596995,0.3951364577258022,0.014495653199638569,0.009627421615708613,0.004296340266885485,0,0.10148956111728376,0.12561515958121322
1.975,-0.20877107143805373,0.04004762762637422,0.19788439042564315,-0.0015310963355151114,0.0024043510155891544,-0.0040578566254764695,0,0.13868060335878105,0.14216071270330247
1.98,-0.07954380307434424,0.010557328306919373,0.4155915450190557,0.011943967060938894,-0.004331574907544427,0.0036756681277355027,0,0.14797193705151915,0.15468478301562574
1.985,-0.03299356015690677,-0.07430589107698889,0.22981189664521007,-0.014528531308224478,0.00597639090091722,0.0030280106022829217,0,0.13826531144742524,0.16240472797269914
1.99,-0.11595748506956068,-0.1622510708616447,0.33515138725748284,-0.0143363697505062,-0.007958433227656067,0.0005504290055605142,0,0.1436504851913232,0.1648816279785129
1.995,0.10596659007872712,-0.20265540315693478,-0.09696820367105952,0.0021502345191715304,0.004526024436196131,0.006356317745274835,0,0.10397688255040471,0.16204308078632967
2.0,-0.08029248812259007,-0.007757424075304957,0.08684001442323025,0.010643372204191122,-0.002374599241235906,-0.012563192570885484,0,0.10604964543610672,0.15418164481495347
2.005,0.17643435690092796,-0.07449388473417602,0.21861008639967494,-0.011436274379098324,0.006297933733914002,-0.00851932974576752,0,0.12057370991419364,0.1419307866970591
2.0100000000000002,0.0506111698158263,-0.10969711877732197,0.4369557341564777,-0.0025016539045939323,-0.005445710876770461,-0.002160477388424274,0,0.07881761149363627,0.12622072343493992
2.015,-0.12556029718733544,0.24753431778105753,0.01199154409829395,-0.007627433790764341,0.010085905581199305,-0.011546107101386585,0,0.07523530795528416,0.10821630305369061
2.02,-0.15586917908981146,-0.013172108510837426,0.3322375514964997,-0.0021415009758257294,0.006471699110423402,-0.003254916116437643,0,0.080340265481704,0.0892389909017646
2.025,-0.29654933382853893,0.20320686942830804,0.056811363031336035,0.013449399591948961,0.016335498752001035,-0.002997042360620402,0,0.06309759244410174,0.07067583381165425
2.0300000000000002,0.05233197201602803,-0.08532034922923146,0.10873898007792654,-0.006482593722092235,-0.00047049023900456793,0.01047747029333355,0,0.06416455131322302,0.05387980636377507
2.035,-0.06382575850524445,0.0391642054077851,0.44023207168361767,-0.0015112419242434008,-0.014719201368275104,0.001140269618331699,0,0.06994625656767102,0.040067634846558606
2.04,-0.4269951950514326,-0.008876162601013583,-0.5476511849779309,-0.011519858047985857,0.0228977912439643,0.008235436608511025,0,0.08919016312833325,0.03022276764023497
2.045,-0.09642867709849201,-0.2716195695228996,-0.3038279627135767,-0.013274073374321748,0.0020160310883756876,0.0024133977504777453,0,0.0787225851597489,0.025012576870685744
2.05,-0.16218612526589135,0.22853412900222606,-0.3688122607124922,0.02329446238719904,0.01276074453152487,-0.0042853381698565235,0,0.11475845824626797,0.024729694374542876
2.055,0.28362196659071887,-0.02162457712518654,-0.6667998684332767,0.00018863448904166515,-0.001606194229033,0.0010697344619720972,0,0.119528081879232,0.029266550176896302
2.06,-0.30650015014079574,0.11942691514127368,-0.08741576676513857,-0.00703740478797414,0.001462039694110455,0.005835410671457384,0,0.101442107886638,0.0381288408079476
2.065,-0.2594431439521297,-0.1203245955938495,0.41228753446730393,-0.006155834389026154,-0.0013646597331890796,0.009547210611540647,0,0.07669079909516999,0.05048808120984919
2.07,0.19979453575902595,-0.02637510105276234,0.050282996973756613,-0.01663365373798468,0.0005597149417192618,-0.0010584805034754667,0,0.057679695265607886,0.06526700423720162
2.075,0.24421736834351335,-0.13869637758773676,0.2192235678080688,-0.013609006361095542,-0.010359011344410538,-0.013180085150823553,0,0.03302260929987055,0.0812463125047489
2.08,-0.13409692897061545,0.19775975724214295,0.5312256501080155,0.018547391321518107,0.013387200663783435,-0.013742418059375216,0,0.031413048309744236,0.09717865259607117
2.085,-0.11377544810560396,0.04982549559210812,0.6146900278584548,-0.0001791868540633474,0.001631254014537886,-0.0026113008809350953,0,0.04753419496202806,0.11189583265200267
2.09,0.1109223713795963,0.0587285642689421,0.125799827885796,0.020375515867735613,0.0069064266330949925,-0.018703212009183783,0,0.06313037332899256,0.12439748643288417
2.095,-0.4188779634501558,0.21730946353679664,0.6237492580593218,0.004479258203459358,0.01679938374559569,0.014360835725894644,0,0.07381791154248514,0.13391302836282507
2.1,-0.3350148632110001,0.1850146075038437,0.18223248708251064,0.004265578225681133,0.012930195833471488,0.004775465851197868,0,0.10337568494003482,0.13993345456907677
2.105,-0.05053201215312813,0.12245480578180566,-0.14310939345220494,0.009470311729966376,-0.0022241516228088997,-0.0050853360759779585,0,0.11109730621494769,0.142214569300587
2.11,0.2789803019032427,-0.22747637552599403,-0.05807044167288286,-0.03241278521034387,-0.006045132916482114,-0.008877180752070366,0,0.16023355200951406,0.14075760321378558
2.115,-0.07843141587001312,-0.11130865912266938,-0.3682305324929477,-0.0007333232415309863,0.014281469625627487,0.00822495276780888,0,0.16979779699975892,0.1357760663352191
2.12,0.018168622512327832,-0.16062210176181643,-0.16090416781824662,-0.004505417424654928,-0.0010872132620030324,-0.008909097245208044,0,0.12462835466374622,0.1276582637222169
2.125,0.20408206906152215,0.11640539098012788,0.024620143228809538,0.01777052370965467,-0.000810717635007111,-0.00814581410880842,0,0.1458433954182586,0.11693288949576293
2.13,0.3792392519900663,0.027304310680008225,0.4311619131236029,0.010329401708636379,-0.010913576797204928,-0.006127567520213535,0,0.13177679835141157,0.104241125021578
2.1350000000000002,-0.10383272516669625,-0.22248198938089517,0.7521556390229074,-0.016898966589990384,0.004361022182455106,0.000912699316594602,0,0.10335234968202571,0.09031418830720805
2.14,-0.0030306102720166904,-0.030199074081796406,-0.3339004207080791,0.011666409334230896,0.017325025877543487,0.0049663795131791874,0,0.0613751570003207,0.07595220936923879
2.145,0.32796993984171163,-0.23905797371500456,0.2873275052374168,-0.008599594598685065,0.002178202115144162,0.009541377867325304,0,0.051110965795430945,0.061999993405495286
2.15,-0.2739958695344571,-0.008505038091161581,-0.21437983521423443,-0.00925715821523949,0.009013914237990896,0.008359770391573615,0,0.034885018511641,0.049317343815673924
2.1550000000000002,0.1849645926996879,-0.26485960063794955,0.3159250474580513,-0.004650457507236716,-0.003404396901630296,6.18967387793317e-06,0,0.029932620259702163,0.03874426143445822
2.16,-0.18329679582502648,0.08461239894153806,0.10386913303975817,8.761641690026951e-05,-0.0015198011607588952,0.00816417579005067,0,0.05030814002291185,0.031062894825265117
2.165,0.01844502607856821,0.06047402016545177,-0.4911013122529501,0.016896503644421534,-0.002283066245006578,-0.005367996911810883,0,0.06701111643962913,0.026958566295153377
2.17,-0.04367142853204937,0.30527175893550107,0.4745838120640037,0.011038014258299627,0.004404120731447631,-0.01456692811569573,0,0.11599729465814548,0.0269823390004858
2.1750000000000003,-0.17244208812622125,0.1356597263195748,-0.06210837352887208,0.0054480823668494275,0.013679398539477916,-0.005369048573684065,0,0.1255039626970834,0.03151768045087152
2.18,-0.1769583469784895,-0.06766628093160044,-0.03726332327970108,0.007314813805264386,0.012800959378463875,-0.006450084114210299,0,0.10588519966882011,0.040753604018167744
2.185,0.04975458556567581,0.13089121492391775,-0.22485382577564517,0.014200996554025064,-0.012585228126015377,-0.005055896574393415,0,0.110457684886339,0.0546663606511887
2.19,0.17919707906928278,-0.22362622095122855,-0.079483996211999,0.002245395419192278,0.00439391493470783,-0.007674997833935113,0,0.07449987522237322,0.07301152575433595
2.195,-0.023352516573930577,-0.15399561658897368,0.2992303123835226,0.010344744313425195,-0.00018716129655761162,-0.003688876620637697,0,0.11814800015653477,0.09532778481003185
2.2,0.012620368571978947,0.05330280513201761,0.08318452204373396,0.007419394257438325,-0.010248524613934749,0.004960137712748624,0,0.11793507546496676,0.12095238680617439
2.205,0.10281133193238849,-0.34531994603966837,0.2644010018119886,-0.006956484003724691,0.01027950741634756,0.013722056821300573,0,0.13380002070697852,0.14904651477068928
2.21,-0.17489137914233277,-0.005945725589421286,0.2759890866614627,0.012243077481144761,0.019879531341649513,-0.013802771794072187,0,0.13154461015889904,0.17862769189511543
2.215,0.13314465151432614,-0.1632421267389473,0.6114930318773795,-0.00499001456929507,-0.0013568697220231814,-0.010301877015205954,0,0.1679274347073093,0.20860630837396582
2.22,0.14748175747075445,0.01620912882452217,0.029229192960511644,0.0007376933840596699,0.0026634832949297155,-0.006331570069825341,0,0.2362594130483987,0.2378242876248074
2.225,0.46865273377507377,-0.17243781728756216,-0.36775511733645627,0.012904823740780093,-0.006385089925807892,0.0061259350194927415,0,0.22117023225859414,0.2650955063912901
2.23,-0.0676987543007248,0.06787970199283021,0.5226116174739811,0.01791623382937307,0.015988684157144255,-0.0016395795437843977,0,0.23450080720760644,0.28924924308554056
2.235,-0.08245472430026297,0.003092387786782339,0.0329994457435919,-4.448374563669776e-06,0.00975432698332514,-0.005792873784828983,0,0.26261587247721796,0.30917851095954146
2.24,0.13841385688327418,0.22405854670101288,0.5390620779751518,0.0010659478944691552,-0.017429298480883912,0.005733864061643371,0,0.26647296208109694,0.3238938788771034
2.245,0.1474387504041849,0.0010775254562595394,0.28306901140605634,0.014658673138491474,0.015674914977585733,0.007651122130735751,0,0.28368502447783517,0.33258099537711083
2.25,-0.09631568760780815,-0.12298284879383461,0.10291906962600095,0.004929612359306276,0.013546039523034674,-0.00015007967538904163,0,0.27567559946142617,0.3346579757957197
2.255,-0.0725692818474088,-0.039501736932365264,0.2708168364964614,0.0021682691186644984,-0.0029181635973053828,-0.0065297538129643505,0,0.28440991164130563,0.3298277418972377
2.2600000000000002,0.09740355087924728,-0.21507782352267704,0.8315256240079634,-0.008595672689966371,-0.013218357249951514,0.002162236537883142,0,0.2640014009953152,0.31811986106098306
2.265,-0.14896516333223905,0.0649819607528704,0.8755382545688386,0.004941514805967699,0.00951708920400801,-0.001866145667620535,0,0.22977525293889015,0.29991592206104734
2.27,-0.07389611784270268,0.09437603941044356,0.17280019626791193,0.0021423163863840628,-0.0005657168483947117,-0.0019281059502836847,0,0.17030926744682173,0.27595252513697666
2.275,0.016126698126318235,0.39507136587085084,0.204503125451374,0.003233402351041314,0.002816152596200045,-0.00409920174881469,0,0.15667449590556964,0.24729771231699627
2.2800000000000002,0.17926896326800645,-0.09949375849670476,0.5250379821125293,-0.0011969206765452675,0.0020559995147424407,0.007399865978576711,0,0.17441127332341913,0.21530024977398107
2.285,-0.10882775091231735,-0.042847131788029236,-0.1477120336980654,0.001583062161695344,-0.002399586352598434,0.0019990418106143513,0,0.15052050284720586,0.18151510908596216
2.29,-0.3316292031655209,-0.0921213639101145,0.2647572517227646,-0.006056984766955173,-0.0012122038318777475,0.008285607055117042,0,0.19013745843931762,0.14761124763661299
2.295,-0.3449875441532779,0.033938192180995856,0.13904181205534305,0.009886711690620073,0.014207811003318117,0.010690609163825006,0,0.18989923574525902,0.11526911699215124
2.3000000000000003,-0.226694352007104,0.06107048551673819,0.25787076564132394,0.014415086061028346,0.0014669520074433841,0.0036718461509331257,0,0.16626369796299345,0.08607576404789544
2.305,-0.2363701892759887,-0.008539975108561724,-0.14376921110781962,0.009485477558840084,0.008552063535603643,-0.004051816919081216,0,0.17455155529246702,0.061425470599428655
2.31,-0.027829936551583626,0.17381214669968514,-0.40853387446704037,0.0015828198153521808,-0.012598366273075139,0.00832260985775828,0,0.16123005834894216,0.0424340093028901
2.315,-0.2139984276475689,-0.0987167206007644,-0.5778266779639876,0.005090297026864609,0.0038981255846806907,0.0037253176182268353,0,0.12201482076149288,0.02987466538573675
2.32,-0.12649589276781673,0.15778784766251394,-0.24346623786453098,0.0047243101661632505,0.010944395693434469,0.020826942214461113,0,0.08881261015684372,0.024143204701834238
2.325,-0.13933545929676897,0.0861596565825732,-0.0130195689794671,-0.010203468371095188,0.010239388855371036,0.0024808231079574915,0,0.0983335864330245,0.025255860314836995
2.33,-0.07929141495263882,-0.0019247871838314438,0.044796207949716865,0.006679174105381672,-0.005504837260153522,0.005581504312112671,0,0.08949078240702614,0.03287923589005972
2.335,0.23805077967416202,-0.050389862521143275,0.8253385575858272,0.00020156984654089963,-0.01882416708340538,0.0023233911303682537,0,0.08916944098629478,0.0463853595741006
2.34,0.119150566097493,0.3882668413970191,0.5342976240939803,0.035642151055618555,-0.003416880085406869,-0.0007927887349449449,0,0.0838779557871205,0.06492110216053837
2.345,0.002903294749680697,-0.13072138411873271,-0.1896417442392548,0.011304674029817281,0.005523229127703668,-0.002070332396700531,0,0.07805143123084972,0.08748036001335069
2.35,-0.08298473050455085,0.04766930831494635,0.26867621621547194,0.0083032342772189,0.0065412933170620365,0.002353950757268534,0,0.12385250389224406,0.11297003609377124
2.355,-0.0779818781921438,-0.12003505123874121,0.004386897625964309,-0.0005091712680867343,-0.002782142097848785,0.004169406014510842,0,0.12215009910298025,0.14026545870887025
2.36,0.058994364591350906,0.28569931977940893,0.0472208722589772,0.008779705545065405,0.0012084134871255068,0.009235103197155401,0,0.16170031290118264,0.16825502079148622
2.365,0.10515043320341223,0.14189221260787258,0.2114940424758554,-0.006489588721134262,0.01186904171665758,0.002470804466430114,0,0.191002267028101,0.19587594480152995
2.37,-0.16337115109810807,-0.10853598061458306,0.36321972179152784,-0.020103271787363684,0.006952581406033518,-0.0037031134034018315,0,0.23732391191366847,0.2221433400542129
2.375,0.0065665360105616665,0.08201519894899655,0.027647044931406753,-0.006675211117090738,-0.01652847543850305,-0.002614831972791867,0,0.2557631809816212,0.24617410640637438
2.38,-0.3656915223593448,0.04123131540424886,0.5186111536979019,0.0005536127034019179,0.013002749051786767,-0.010583495543225446,0,0.2606845379184392,0.2672065803681475
2.3850000000000002,0.03810848115070746,-0.0826599619159582,-0.2535417376815509,-0.023121891829988795,0.019296315277604868,0.013289710748578478,0,0.2520490417438598,0.28461647810110713
2.39,0.1371868635525635,0.12130627475650772,0.14822676059734902,-0.0024105610538147975,-0.01698951403773286,-0.00432938890816679,0,0.22555028584818224,0.2979294806616232
2.395,-0.05041235283855757,0.06228886257670563,1.05506326528323,-0.0009189087668266187,0.0018096172034469482,0.0077395236811032535,0,0.1911639412042898,0.3068301904256933
2.4,0.32697485930521897,0.034511794221752365,0.22382266985604737,-0.0012914706793107707,-0.012072600109477912,0.002212406859540269,0,0.21951664383247632,0.3111659476568027
2.4050000000000002,-0.15862292053848906,-0.0067071537987726014,0.6472350648562285,-0.006784914826850763,0.0057175172089053115,0.0024298546467152555,0,0.23229056313640178,0.31094293478268886
2.41,0.039139274754587026,0.0689687188159442,0.1775052080713265,-0.0016909201734153988,0.0007683432889001071,-0.0009395830021786949,0,0.24569295663073765,0.30631243920137236
2.415,-0.0064484543998719855,0.03670202583879351,0.3486062197473619,0.018156488927208454,0.011593173492625406,-0.006302391109013387,0,0.24552212770797532,0.29754736801844395
2.42,-0.018053580139813497,0.009454933284002775,0.1253191434945233,0.0068578261470061,0.001389440268202511,-0.0077482832039358004,0,0.2500834172061336,0.28501189850885783
2.4250000000000003,-0.020577990240854573,-0.10256254655801016,0.0854075697568937,-0.008167071432931751,0.013389935279346109,0.013827723110439494,0,0.23370417087671244,0.26912913431953983
2.43,0.0192789054017049,0.2710025985219988,-0.1279137155418723,0.006091587079430337,-0.001754923749915972,0.0009116886306979682,0,0.2558692337124735,0.2503522696560802
2.435,0.15263257382346596,-0.16806719093576752,0.29536343967227696,-0.004484813129916857,-0.00808034495445031,0.009002141969501207,0,0.20505613011750917,0.22914403584939608
2.44,0.24799252252945397,0.06842179502075921,-0.15342926878386812,-0.005969009461882531,-0.014131605506269677,0.011079255501162007,0,0.2190187669404151,0.20596725654326825
2.445,-0.00040504401074833025,-0.05123851876822927,0.3774123083244749,-0.008972265146644278,-0.01815871897087908,-0.0032867754407937136,0,0.183918414453319,0.18128654348624526
2.45,0.14675689299089395,0.281527563111888,0.5241546022939814,0.01714342928106433,-0.0016448926704684197,0.003388046127422754,0,0.11214329707405489,0.15557822143184818
2.455,-0.12631805032802085,-0.1445572059558145,0.2724347675126816,-0.007811773924063523,0.024329544394559054,0.0003600862039307819,0,0.13195267647520958,0.12934333519905947
2.46,0.13787198149072194,-0.11764212188165313,0.043804293803730646,-0.013888016917350043,0.00044619532813695417,-0.009257710424135111,0,0.1223807963728195,0.10311786011097894
2.465,-0.13715847428885825,-0.15517089012189206,0.3027198324390212,-0.004310675693741728,0.010982227770282543,-0.0014838398072340485,0,0.10802987867664814,0.07747531673356849
2.47,0.1963187884958638,0.05175440815209765,0.03563479520310499,0.0024739577350936775,-0.010019876905020465,0.00470005272191382,0,0.07141201370899856,0.05301926180281804
2.475,0.3979153579307831,-0.2196881055309827,0.4709483016466268,-0.02521924488021292,-0.014380794650660198,-0.003992234040086863,0,0.020363967087398543,0.03036550311051771
2.48,-0.02197509983485052,-0.0765645591612426,-0.4976509182013845,-0.0023215775572029956,0.010505667878378137,-0.0025987455629748898,0,0.01367039027458129,0.010115866866397427
2.485,-0.39465782834533353,-0.3443785316566856,0.025710998776568073,7.033605206546376e-05,0.03192667125325821,-0.001386934843085161,0,0.06950201894255997,-0.0071729070074248655
2.49,-0.09865312798406813,0.03846741666049448,-0.5537802891445729,0.005473979271730693,0.017839073197490243,0.016892234650480828,0,0.06941360839510848,-0.021020175748061715
2.495,0.2217375241720746,-0.08003437740100201,-0.3804390823020523,0.02029709171692466,0.0014003205721179832,-0.014672391496835517,0,0.07435234955276564,-0.0310471037690849
2.5,0.09955382166454407,-0.23808907902909648,0.6200102578791413,0.006558867847394379,-0.0026351088560312326,0.004013146392218072,0,0.07067083623062682,-0.03699347543168848
2.505,0.044804447761505314,0.1736975044758494,0.4557974628084269,0.01883177785940477,0.0007530557098280755,-0.002026712618017319,0,0.024186838870929067,-0.03872510047087234
2.5100000000000002,0.18156030407187101,-0.2092267037415903,-0.10951314585210076,0.02277019176560351,-0.012981882316438674,-0.00512523926801947,0,0.012392651023919812,-0.03623412044581861
2.515,0.08720161906471595,0.12751099040451444,-0.3837510796056295,0.01076933737785884,-0.017097723784968048,-0.002223005657250123,0,0.018964107008828807,-0.029634997755978786
2.52,0.21919053374120454,-0.11216653183804871,-0.895641788937477,-0.0011734612166242075,-0.017843699589835546,0.005339009950667384,0,0.009332174617495876,-0.01915681549040776
2.525,0.16549626179645738,0.25625142046326815,-0.048463966499451366,0.016143688445895026,-0.004466887508674346,0.005796188752164486,0,0.02839026872529011,-0.005130160184521791
2.5300000000000002,0.2739060814926526,0.11992808622818339,0.9887188578177014,-0.002594162178245353,-0.011137105059046349,0.0014881369794780247,0,0.017864678445526264,0.01203274408604545
2.535,0.06458329510312578,-0.1612876593398445,0.29359522872324695,-0.0029553282885464195,-0.01663191590029062,0.008741930531653017,0,0.06142317027003314,0.03186258533742402
2.54,0.16294669226891184,-0.146733208353649,-0.054654445630725274,-0.010145606639624362,-0.0052616345585647165,0.01015066396080461,0,0.05506095403915557,0.05385677727259901
2.545,-0.05528287315544137,0.0968840328358896,0.3037820418816989,0.006401946396526057,-0.0015258170499962082,0.006531007535604915,0,0.10542109578302229,0.07749706892142603
2.5500000000000003,-0.10826294608062105,-0.04198050091362669,-0.4055253448999739,-0.007568603403038869,-0.00848060017042217,-0.004369539609177751,0,0.15989821420558595,0.10225881761339616
2.555,0.3072181752754152,-0.02709480112341849,0.0365510105724967,-0.007546655026702639,-0.01291833536446316,0.003955532393703012,0,0.11885816376898758,0.1276137198735523
2.56,0.038916841738083845,0.20355821788353567,0.17523341350191068,0.009223688378143437,-0.004377035259305957,0.003993605273108556,0,0.08746090842657633,0.15302980141411346
2.565,0.14487850185522821,-0.11979021973919304,0.11008118461236234,-0.004371869901285498,-0.010512726454901512,-0.006525051469172413,0,0.12322919764740707,0.17797207727803677
2.57,0.022273202594050228,0.014607003548072718,0.4167966773589896,-0.01891003626846565,0.00859850556993789,-0.012555511152434065,0,0.145973653875314,0.2019054997835676
2.575,-0.10557281716559357,0.15274044698436895,0.26043649605135,-0.010737058038511674,-0.015861831105965313,-0.016182204970996445,0,0.22221695752897694,0.22429999670209247
2.58,0.001976920664832238,0.12945879814169606,0.3735189182887529,-0.008236194961072233,-0.01991729752705468,0.0005588439208972131,0,0.22377894058846617,0.24463653101878277
2.585,0.25847892319818855,-0.0255380268033076,-0.10153332584098329,-0.009468169731222434,-0.007721509851454738,0.0023843177189353452,0,0.20667817699701874,0.2624133613028499
2.59,0.09994321337029632,-0.04622494093642532,0.4534225457327614,0.0029886097713757486,-0.002037024507185831,-0.009454252621219315,0,0.20115992342707226,0.27715255893010116
2.595,-0.30806516875148265,-0.27821047400334903,0.709103286149221,-0.004765873379367368,0.013284106422734213,0.0083682586604109,0,0.21526068304331933,0.2884075913208202
2.6,-0.03874400218370785,-0.16899919882643133,-0.2007907508528257,0.006427813746331207,-0.0042274150172797054,0.0012177451943712974,0,0.2342916087695463,0.29577303755938833
2.605,0.32081288268684816,0.050937476251957374,-0.17214764403979843,0.008801455135716646,-0.018803624531528763,0.010795620919322822,0,0.25506268743940946,0.298897607281629
2.61,-0.038483435132992086,-0.022061150230757793,0.6058526385645139,0.010167500806057633,0.001081341727040288,0.002964286959868728,0,0.24357953034163146,0.2975017806911193
2.615,-0.3240861645121525,0.01198833257059622,0.07113804495250889,0.006383670228856136,0.005306803581884613,-0.00853066857503321,0,0.2337701546225187,0.2914008326929564
2.62,0.34074879937605784,0.1662805775414497,0.6292242841357821,0.006253807529451139,0.005288250065275208,0.003666249706321191,0,0.24297214993770747,0.28053217446395917
2.625,0.12283065176630267,-0.18997169744996392,-0.017224305309667176,0.006244224986627458,-0.006927192052240998,0.005360885558976811,0,0.20150968802530386,0.2649837177069067
2.63,-0.012602314586304071,-0.03778884835722399,0.6467035859887532,0.008249406708470398,-0.0001537820795816571,-0.0043809886870960464,0,0.2064096087143925,0.24501869649797134
2.6350000000000002,-0.06685519249477236,0.030193754145794834,0.18323015732431738,0.004515797529184783,0.026759837170822597,-0.011536743978479001,0,0.18505892225355924,0.2210923757154001
2.64,0.19482334736251236,-0.11266559001192256,0.22736074669421624,0.00989407895830336,-0.00779230268818224,0.0008023685144528501,0,0.21696372445117024,0.19385682860129566
2.645,-0.09755701204071465,0.2290363382283867,0.6844005564062381,-0.0177319739693243,0.008488279013212346,-0.00800675708252948,0,0.1591220171918881,0.16415112216834116
2.65,0.20668615641287788,0.1453738882581036,0.009896228497289411,0.0007297154650480918,0.00026250964147719446,0.008967101304489054,0,0.11661839256997338,0.13297577232221144
2.6550000000000002,0.09759515143036608,0.04642133233420088,-0.19311213138306346,-0.0018973713481622884,0.004386161894271164,-0.0032574134434127404,0,0.10384854814715237,0.10145225557691316
2.66,0.04404274658772299,0.2870770846925738,-0.020954100880344495,0.018703755892130046,0.0015735902564808343,0.013796808851946389,0,0.1046880000241841,0.07077049210699345
2.665,0.026192664960407164,-0.23982324473762276,0.2941210909161378,0.009718368851067125,0.0011526279952928816,-0.016993269340150687,0,0.08540778626191899,0.0421288069354804
2.67,-0.03149424660855206,-0.0012362049769090837,-0.41245256088908266,-0.014532698826525352,0.0019481702966277232,0.001078364833161184,0,0.08537976761269347,0.016671140604884355
2.6750000000000003,0.18821522163766782,0.058613915029449765,0.35843490983312287,0.015577019617229005,-0.011406395671467767,0.011435141120810562,0,0.05613678541093049,-0.004574618763001867
2.68,-0.15576170977833015,-0.14632880748702753,-0.05349481092791272,-0.015372672047438378,0.007928039321742589,-0.007122434527098374,0,0.06085150026225621,-0.020754425828604144
2.685,-0.29194652282943767,0.04811432669083653,0.5365627181112371,-0.010209294288337313,0.02904485405912905,-0.0012736074850162842,0,0.03870165102381501,-0.031239868399914907
2.69,0.11059922212064544,-0.1770531990060605,-0.7034115994528818,-0.00676918699842516,0.008788842426016212,-0.003224285714912352,0,0.01850350511826003,-0.03567168543974955
